Age;L;M;S;SD4neg;SD3neg;SD2neg;SD1neg;SD0;SD1;SD2;SD3;SD4
31,83572895;1;49,111;0,02854;43,504;44,906;46,308;47,709;49,111;50,513;51,914;53,316;54,718
31,86858316;1;49,114;0,02854;43,507;44,909;46,311;47,712;49,114;50,516;51,917;53,319;54,721
31,90143737;1;49,117;0,02855;43,508;44,91;46,312;47,715;49,117;50,519;51,922;53,324;54,726
31,93429158;1;49,12;0,02855;43,51;44,913;46,315;47,718;49,12;50,522;51,925;53,327;54,73
31,96714579;1;49,123;0,02855;43,513;44,916;46,318;47,721;49,123;50,525;51,928;53,33;54,733
32;1;49,126;0,02855;43,516;44,918;46,321;47,723;49,126;50,529;51,931;53,334;54,736
32,03285421;1;49,129;0,02855;43,518;44,921;46,324;47,726;49,129;50,532;51,934;53,337;54,74
32,06570842;1;49,132;0,02855;43,521;44,924;46,327;47,729;49,132;50,535;51,937;53,34;54,743
32,09856263;1;49,135;0,02855;43,524;44,927;46,329;47,732;49,135;50,538;51,941;53,343;54,746
32,13141684;1;49,138;0,02856;43,524;44,928;46,331;47,735;49,138;50,541;51,945;53,348;54,752
32,16427105;1;49,141;0,02856;43,527;44,931;46,334;47,738;49,141;50,544;51,948;53,351;54,755
32,19712526;1;49,1439;0,02856;43,53;44,933;46,337;47,74;49,144;50,547;51,951;53,355;54,758
32,22997947;1;49,1469;0,02856;43,532;44,936;46,34;47,743;49,147;50,551;51,954;53,358;54,761
32,26283368;1;49,1499;0,02856;43,535;44,939;46,342;47,746;49,15;50,554;51,957;53,361;54,765
32,29568789;1;49,1528;0,02856;43,538;44,941;46,345;47,749;49,153;50,557;51,96;53,364;54,768
32,32854209;1;49,1558;0,02856;43,54;44,944;46,348;47,752;49,156;50,56;51,964;53,367;54,771
32,3613963;1;49,1588;0,02857;43,541;44,945;46,35;47,754;49,159;50,563;51,968;53,372;54,777
32,39425051;1;49,1617;0,02857;43,544;44,948;46,353;47,757;49,162;50,566;51,971;53,375;54,78
32,42710472;1;49,1646;0,02857;43,546;44,951;46,355;47,76;49,165;50,569;51,974;53,378;54,783
32,45995893;1;49,1676;0,02857;43,549;44,953;46,358;47,763;49,168;50,572;51,977;53,382;54,786
32,49281314;1;49,1705;0,02857;43,551;44,956;46,361;47,766;49,17;50,575;51,98;53,385;54,79
32,52566735;1;49,1735;0,02857;43,554;44,959;46,364;47,769;49,174;50,578;51,983;53,388;54,793
32,55852156;1;49,1764;0,02857;43,557;44,961;46,366;47,771;49,176;50,581;51,986;53,391;54,796
32,59137577;1;49,1793;0,02857;43,559;44,964;46,369;47,774;49,179;50,584;51,989;53,394;54,8
32,62422998;1;49,1822;0,02858;43,56;44,965;46,371;47,777;49,182;50,588;51,993;53,399;54,805
32,65708419;1;49,1851;0,02858;43,562;44,968;46,374;47,779;49,185;50,591;51,997;53,402;54,808
32,6899384;1;49,188;0,02858;43,565;44,971;46,376;47,782;49,188;50,594;52;53,405;54,811
32,72279261;1;49,1909;0,02858;43,567;44,973;46,379;47,785;49,191;50,597;52,003;53,409;54,814
32,75564682;1;49,1938;0,02858;43,57;44,976;46,382;47,788;49,194;50,6;52,006;53,412;54,818
32,78850103;1;49,1967;0,02858;43,573;44,979;46,385;47,791;49,197;50,603;52,009;53,415;54,821
32,82135524;1;49,1996;0,02858;43,575;44,981;46,387;47,793;49,2;50,606;52,012;53,418;54,824
32,85420945;1;49,2025;0,02859;43,576;44,982;46,389;47,796;49,202;50,609;52,016;53,423;54,829
32,88706366;1;49,2054;0,02859;43,578;44,985;46,392;47,799;49,205;50,612;52,019;53,426;54,833
32,91991786;1;49,2083;0,02859;43,581;44,988;46,395;47,801;49,208;50,615;52,022;53,429;54,836
32,95277207;1;49,2112;0,02859;43,583;44,99;46,397;47,804;49,211;50,618;52,025;53,432;54,839
32,98562628;1;49,214;0,02859;43,586;44,993;46,4;47,807;49,214;50,621;52,028;53,435;54,842
33,01848049;1;49,2169;0,02859;43,588;44,996;46,403;47,81;49,217;50,624;52,031;53,438;54,845
33,0513347;1;49,2198;0,02859;43,591;44,998;46,405;47,813;49,22;50,627;52,034;53,441;54,849
33,08418891;1;49,2226;0,02859;43,594;45,001;46,408;47,815;49,223;50,63;52,037;53,444;54,852
33,11704312;1;49,2255;0,0286;43,594;45,002;46,41;47,818;49,226;50,633;52,041;53,449;54,857
33,14989733;1;49,2283;0,0286;43,597;45,005;46,412;47,82;49,228;50,636;52,044;53,452;54,86
33,18275154;1;49,2312;0,0286;43,599;45,007;46,415;47,823;49,231;50,639;52,047;53,455;54,863
33,21560575;1;49,234;0,0286;43,602;45,01;46,418;47,826;49,234;50,642;52,05;53,458;54,866
33,24845996;1;49,2369;0,0286;43,604;45,012;46,421;47,829;49,237;50,645;52,053;53,461;54,87
33,28131417;1;49,2397;0,0286;43,607;45,015;46,423;47,831;49,24;50,648;52,056;53,464;54,873
33,31416838;1;49,2425;0,0286;43,609;45,017;46,426;47,834;49,242;50,651;52,059;53,468;54,876
33,34702259;1;49,2454;0,02861;43,61;45,019;46,428;47,836;49,245;50,654;52,063;53,472;54,881
33,3798768;1;49,2482;0,02861;43,612;45,021;46,43;47,839;49,248;50,657;52,066;53,475;54,884
33,41273101;1;49,251;0,02861;43,615;45,024;46,433;47,842;49,251;50,66;52,069;53,478;54,887
33,44558522;1;49,2538;0,02861;43,617;45,026;46,435;47,845;49,254;50,663;52,072;53,481;54,89
33,47843943;1;49,2566;0,02861;43,62;45,029;46,438;47,847;49,257;50,666;52,075;53,484;54,894
33,51129363;1;49,2594;0,02861;43,622;45,031;46,441;47,85;49,259;50,669;52,078;53,487;54,897
33,54414784;1;49,2622;0,02861;43,625;45,034;46,443;47,853;49,262;50,672;52,081;53,49;54,9
33,57700205;1;49,265;0,02861;43,627;45,037;46,446;47,856;49,265;50,674;52,084;53,493;54,903
33,60985626;1;49,2678;0,02862;43,628;45,038;46,448;47,858;49,268;50,678;52,088;53,498;54,908
33,64271047;1;49,2706;0,02862;43,63;45,04;46,45;47,86;49,271;50,681;52,091;53,501;54,911
33,67556468;1;49,2734;0,02862;43,633;45,043;46,453;47,863;49,273;50,684;52,094;53,504;54,914
33,70841889;1;49,2762;0,02862;43,635;45,045;46,456;47,866;49,276;50,686;52,097;53,507;54,917
33,7412731;1;49,279;0,02862;43,638;45,048;46,458;47,869;49,279;50,689;52,1;53,51;54,92
33,77412731;1;49,2818;0,02862;43,64;45,05;46,461;47,871;49,282;50,692;52,103;53,513;54,924
33,80698152;1;49,2845;0,02862;43,642;45,053;46,463;47,874;49,284;50,695;52,106;53,516;54,927
33,83983573;1;49,2873;0,02862;43,645;45,055;46,466;47,877;49,287;50,698;52,109;53,519;54,93
33,87268994;1;49,2901;0,02863;43,645;45,057;46,468;47,879;49,29;50,701;52,112;53,524;54,935
33,90554415;1;49,2928;0,02863;43,648;45,059;46,47;47,882;49,293;50,704;52,115;53,527;54,938
33,93839836;1;49,2956;0,02863;43,65;45,062;46,473;47,884;49,296;50,707;52,118;53,53;54,941
33,97125257;1;49,2983;0,02863;43,653;45,064;46,475;47,887;49,298;50,71;52,121;53,533;54,944
34,00410678;1;49,3011;0,02863;43,655;45,067;46,478;47,89;49,301;50,713;52,124;53,536;54,947
34,03696099;1;49,3038;0,02863;43,658;45,069;46,481;47,892;49,304;50,715;52,127;53,539;54,95
34,0698152;1;49,3066;0,02863;43,66;45,072;46,483;47,895;49,307;50,718;52,13;53,542;54,953
34,1026694;1;49,3093;0,02864;43,66;45,073;46,485;47,897;49,309;50,722;52,134;53,546;54,958
34,13552361;1;49,312;0,02864;43,663;45,075;46,487;47,9;49,312;50,724;52,137;53,549;54,961
34,16837782;1;49,3148;0,02864;43,665;45,078;46,49;47,902;49,315;50,727;52,14;53,552;54,964
34,20123203;1;49,3175;0,02864;43,668;45,08;46,493;47,905;49,318;50,73;52,142;53,555;54,967
34,23408624;1;49,3202;0,02864;43,67;45,083;46,495;47,908;49,32;50,733;52,145;53,558;54,97
34,26694045;1;49,3229;0,02864;43,672;45,085;46,498;47,91;49,323;50,736;52,148;53,561;54,973
34,29979466;1;49,3257;0,02864;43,675;45,088;46,5;47,913;49,326;50,738;52,151;53,564;54,976
34,33264887;1;49,3284;0,02864;43,677;45,09;46,503;47,916;49,328;50,741;52,154;53,567;54,979
34,36550308;1;49,3311;0,02865;43,678;45,091;46,504;47,918;49,331;50,744;52,158;53,571;54,984
34,39835729;1;49,3338;0,02865;43,68;45,094;46,507;47,92;49,334;50,747;52,161;53,574;54,987
34,4312115;1;49,3365;0,02865;43,683;45,096;46,51;47,923;49,336;50,75;52,163;53,577;54,99
34,46406571;1;49,3392;0,02865;43,685;45,098;46,512;47,926;49,339;50,753;52,166;53,58;54,993
34,49691992;1;49,3419;0,02865;43,687;45,101;46,515;47,928;49,342;50,756;52,169;53,583;54,996
34,52977413;1;49,3446;0,02865;43,69;45,103;46,517;47,931;49,345;50,758;52,172;53,586;54,999
34,56262834;1;49,3472;0,02865;43,692;45,106;46,52;47,933;49,347;50,761;52,175;53,589;55,002
34,59548255;1;49,3499;0,02865;43,694;45,108;46,522;47,936;49,35;50,764;52,178;53,592;55,005
34,62833676;1;49,3526;0,02866;43,695;45,109;46,524;47,938;49,353;50,767;52,181;53,596;55,01
34,66119097;1;49,3553;0,02866;43,697;45,112;46,526;47,941;49,355;50,77;52,184;53,599;55,013
34,69404517;1;49,3579;0,02866;43,7;45,114;46,529;47,943;49,358;50,772;52,187;53,602;55,016
34,72689938;1;49,3606;0,02866;43,702;45,117;46,531;47,946;49,361;50,775;52,19;53,605;55,019
34,75975359;1;49,3633;0,02866;43,704;45,119;46,534;47,949;49,363;50,778;52,193;53,608;55,022
34,7926078;1;49,3659;0,02866;43,707;45,121;46,536;47,951;49,366;50,781;52,196;53,61;55,025
34,82546201;1;49,3686;0,02866;43,709;45,124;46,539;47,954;49,369;50,784;52,198;53,613;55,028
34,85831622;1;49,3712;0,02867;43,709;45,125;46,54;47,956;49,371;50,787;52,202;53,618;55,033
34,89117043;1;49,3739;0,02867;43,712;45,127;46,543;47,958;49,374;50,789;52,205;53,621;55,036
34,92402464;1;49,3765;0,02867;43,714;45,13;46,545;47,961;49,376;50,792;52,208;53,623;55,039
34,95687885;1;49,3792;0,02867;43,716;45,132;46,548;47,963;49,379;50,795;52,211;53,626;55,042
34,98973306;1;49,3818;0,02867;43,719;45,134;46,55;47,966;49,382;50,798;52,213;53,629;55,045
35,02258727;1;49,3844;0,02867;43,721;45,137;46,553;47,969;49,384;50,8;52,216;53,632;55,048
35,05544148;1;49,3871;0,02867;43,723;45,139;46,555;47,971;49,387;50,803;52,219;53,635;55,051
35,08829569;1;49,3897;0,02867;43,726;45,142;46,558;47,974;49,39;50,806;52,222;53,638;55,054
35,1211499;1;49,3923;0,02868;43,726;45,143;46,559;47,976;49,392;50,809;52,225;53,642;55,059
35,15400411;1;49,395;0,02868;43,728;45,145;46,562;47,978;49,395;50,812;52,228;53,645;55,062
35,18685832;1;49,3976;0,02868;43,731;45,147;46,564;47,981;49,398;50,814;52,231;53,648;55,064
35,21971253;1;49,4002;0,02868;43,733;45,15;46,567;47,983;49,4;50,817;52,234;53,651;55,067
35,25256674;1;49,4028;0,02868;43,735;45,152;46,569;47,986;49,403;50,82;52,237;53,653;55,07
35,28542094;1;49,4054;0,02868;43,738;45,155;46,572;47,988;49,405;50,822;52,239;53,656;55,073
35,31827515;1;49,408;0,02868;43,74;45,157;46,574;47,991;49,408;50,825;52,242;53,659;55,076
35,35112936;1;49,4106;0,02868;43,742;45,159;46,576;47,994;49,411;50,828;52,245;53,662;55,079
35,38398357;1;49,4132;0,02869;43,743;45,16;46,578;47,996;49,413;50,831;52,249;53,666;55,084
35,41683778;1;49,4158;0,02869;43,745;45,163;46,58;47,998;49,416;50,834;52,251;53,669;55,087
35,44969199;1;49,4184;0,02869;43,747;45,165;46,583;48,001;49,418;50,836;52,254;53,672;55,09
35,4825462;1;49,421;0,02869;43,749;45,167;46,585;48,003;49,421;50,839;52,257;53,675;55,093
35,51540041;1;49,4235;0,02869;43,752;45,17;46,588;48,006;49,424;50,841;52,259;53,677;55,095
35,54825462;1;49,4261;0,02869;43,754;45,172;46,59;48,008;49,426;50,844;52,262;53,68;55,098
35,58110883;1;49,4287;0,02869;43,756;45,174;46,592;48,011;49,429;50,847;52,265;53,683;55,101
35,61396304;1;49,4313;0,02869;43,759;45,177;46,595;48,013;49,431;50,849;52,268;53,686;55,104
35,64681725;1;49,4338;0,0287;43,759;45,178;46,596;48,015;49,434;50,853;52,271;53,69;55,109
35,67967146;1;49,4364;0,0287;43,761;45,18;46,599;48,018;49,436;50,855;52,274;53,693;55,112
35,71252567;1;49,439;0,0287;43,763;45,182;46,601;48,02;49,439;50,858;52,277;53,696;55,115
35,74537988;1;49,4415;0,0287;43,766;45,185;46,604;48,023;49,442;50,86;52,279;53,698;55,117
35,77823409;1;49,4441;0,0287;43,768;45,187;46,606;48,025;49,444;50,863;52,282;53,701;55,12
35,8110883;1;49,4466;0,0287;43,77;45,189;46,608;48,027;49,447;50,866;52,285;53,704;55,123
35,84394251;1;49,4492;0,0287;43,772;45,192;46,611;48,03;49,449;50,868;52,288;53,707;55,126
35,87679671;1;49,4517;0,0287;43,775;45,194;46,613;48,032;49,452;50,871;52,29;53,709;55,129
35,90965092;1;49,4543;0,02871;43,775;45,195;46,615;48,034;49,454;50,874;52,294;53,714;55,134
35,94250513;1;49,4568;0,02871;43,777;45,197;46,617;48,037;49,457;50,877;52,297;53,717;55,136
35,97535934;1;49,4593;0,02871;43,779;45,199;46,619;48,039;49,459;50,879;52,299;53,719;55,139
36,00821355;1;49,4619;0,02871;43,782;45,202;46,622;48,042;49,462;50,882;52,302;53,722;55,142
36,04106776;1;49,4644;0,02871;43,784;45,204;46,624;48,044;49,464;50,885;52,305;53,725;55,145
36,07392197;1;49,4669;0,02871;43,786;45,206;46,627;48,047;49,467;50,887;52,307;53,727;55,148
36,10677618;1;49,4694;0,02871;43,788;45,209;46,629;48,049;49,469;50,89;52,31;53,73;55,15
36,13963039;1;49,4719;0,02871;43,791;45,211;46,631;48,052;49,472;50,892;52,313;53,733;55,153
36,1724846;1;49,4745;0,02872;43,791;45,212;46,633;48,054;49,474;50,895;52,316;53,737;55,158
36,20533881;1;49,477;0,02872;43,793;45,214;46,635;48,056;49,477;50,898;52,319;53,74;55,161
36,23819302;1;49,4795;0,02872;43,795;45,216;46,637;48,058;49,48;50,901;52,322;53,743;55,164
36,27104723;1;49,482;0,02872;43,798;45,219;46,64;48,061;49,482;50,903;52,324;53,745;55,166
36,30390144;1;49,4845;0,02872;43,8;45,221;46,642;48,063;49,484;50,906;52,327;53,748;55,169
36,33675565;1;49,487;0,02872;43,802;45,223;46,644;48,066;49,487;50,908;52,33;53,751;55,172
36,36960986;1;49,4895;0,02872;43,804;45,225;46,647;48,068;49,49;50,911;52,332;53,754;55,175
36,40246407;1;49,492;0,02872;43,806;45,228;46,649;48,071;49,492;50,913;52,335;53,756;55,178
36,43531828;1;49,4944;0,02873;43,807;45,228;46,65;48,072;49,494;50,916;52,338;53,76;55,182
36,46817248;1;49,4969;0,02873;43,809;45,231;46,653;48,075;49,497;50,919;52,341;53,763;55,185
36,50102669;1;49,4994;0,02873;43,811;45,233;46,655;48,077;49,499;50,922;52,344;53,766;55,188
36,5338809;1;49,5019;0,02873;43,813;45,235;46,658;48,08;49,502;50,924;52,346;53,768;55,191
36,56673511;1;49,5044;0,02873;43,815;45,238;46,66;48,082;49,504;50,927;52,349;53,771;55,193
36,59958932;1;49,5068;0,02873;43,817;45,24;46,662;48,084;49,507;50,929;52,351;53,774;55,196
36,63244353;1;49,5093;0,02873;43,82;45,242;46,664;48,087;49,509;50,932;52,354;53,777;55,199
36,66529774;1;49,5118;0,02873;43,822;45,244;46,667;48,089;49,512;50,934;52,357;53,779;55,202
36,69815195;1;49,5142;0,02874;43,822;45,245;46,668;48,091;49,514;50,937;52,36;53,783;55,206
36,73100616;1;49,5167;0,02874;43,824;45,247;46,67;48,094;49,517;50,94;52,363;53,786;55,209
36,76386037;1;49,5191;0,02874;43,826;45,25;46,673;48,096;49,519;50,942;52,365;53,789;55,212
36,79671458;1;49,5216;0,02874;43,829;45,252;46,675;48,098;49,522;50,945;52,368;53,791;55,215
36,82956879;1;49,524;0,02874;43,831;45,254;46,677;48,101;49,524;50,947;52,371;53,794;55,217
36,862423;1;49,5265;0,02874;43,833;45,256;46,68;48,103;49,526;50,95;52,373;53,797;55,22
36,89527721;1;49,5289;0,02874;43,835;45,259;46,682;48,105;49,529;50,952;52,376;53,799;55,223
36,92813142;1;49,5314;0,02874;43,837;45,261;46,684;48,108;49,531;50,955;52,378;53,802;55,226
36,96098563;1;49,5338;0,02875;43,837;45,262;46,686;48,11;49,534;50,958;52,382;53,806;55,23
36,99383984;1;49,5362;0,02875;43,84;45,264;46,688;48,112;49,536;50,96;52,385;53,809;55,233
37,02669405;1;49,5387;0,02875;43,842;45,266;46,69;48,114;49,539;50,963;52,387;53,811;55,236
37,05954825;1;49,5411;0,02875;43,844;45,268;46,692;48,117;49,541;50,965;52,39;53,814;55,238
37,09240246;1;49,5435;0,02875;43,846;45,27;46,695;48,119;49,544;50,968;52,392;53,817;55,241
37,12525667;1;49,5459;0,02875;43,848;45,273;46,697;48,121;49,546;50,97;52,395;53,819;55,244
37,15811088;1;49,5483;0,02875;43,85;45,275;46,699;48,124;49,548;50,973;52,397;53,822;55,246
37,19096509;1;49,5508;0,02875;43,852;45,277;46,702;48,126;49,551;50,975;52,4;53,825;55,249
37,2238193;1;49,5532;0,02876;43,853;45,278;46,703;48,128;49,553;50,978;52,404;53,829;55,254
37,25667351;1;49,5556;0,02876;43,855;45,28;46,705;48,13;49,556;50,981;52,406;53,831;55,256
37,28952772;1;49,558;0,02876;43,857;45,282;46,707;48,133;49,558;50,983;52,409;53,834;55,259
37,32238193;1;49,5604;0,02876;43,859;45,284;46,71;48,135;49,56;50,986;52,411;53,836;55,262
37,35523614;1;49,5628;0,02876;43,861;45,287;46,712;48,137;49,563;50,988;52,414;53,839;55,265
37,38809035;1;49,5652;0,02876;43,863;45,289;46,714;48,14;49,565;50,991;52,416;53,842;55,267
37,42094456;1;49,5676;0,02876;43,865;45,291;46,716;48,142;49,568;50,993;52,419;53,844;55,27
37,45379877;1;49,57;0,02876;43,867;45,293;46,719;48,144;49,57;50,996;52,421;53,847;55,273
37,48665298;1;49,5723;0,02877;43,868;45,294;46,72;48,146;49,572;50,998;52,425;53,851;55,277
37,51950719;1;49,5747;0,02877;43,87;45,296;46,722;48,148;49,575;51,001;52,427;53,853;55,28
37,5523614;1;49,5771;0,02877;43,872;45,298;46,724;48,151;49,577;51,003;52,43;53,856;55,282
37,58521561;1;49,5795;0,02877;43,874;45,3;46,727;48,153;49,58;51,006;52,432;53,859;55,285
37,61806982;1;49,5819;0,02877;43,876;45,302;46,729;48,155;49,582;51,008;52,435;53,861;55,288
37,65092402;1;49,5842;0,02877;43,878;45,305;46,731;48,158;49,584;51,011;52,437;53,864;55,29
37,68377823;1;49,5866;0,02877;43,88;45,307;46,733;48,16;49,587;51,013;52,44;53,866;55,293
37,71663244;1;49,589;0,02877;43,882;45,309;46,736;48,162;49,589;51,016;52,442;53,869;55,296
37,74948665;1;49,5913;0,02878;43,882;45,31;46,737;48,164;49,591;51,019;52,446;53,873;55,3
37,78234086;1;49,5937;0,02878;43,884;45,312;46,739;48,166;49,594;51,021;52,448;53,876;55,303
37,81519507;1;49,5961;0,02878;43,887;45,314;46,741;48,169;49,596;51,023;52,451;53,878;55,306
37,84804928;1;49,5984;0,02878;43,889;45,316;46,744;48,171;49,598;51,026;52,453;53,881;55,308
37,88090349;1;49,6008;0,02878;43,891;45,318;46,746;48,173;49,601;51,028;52,456;53,883;55,311
37,9137577;1;49,6031;0,02878;43,893;45,32;46,748;48,176;49,603;51,031;52,458;53,886;55,313
37,94661191;1;49,6054;0,02878;43,895;45,322;46,75;48,178;49,605;51,033;52,461;53,888;55,316
37,97946612;1;49,6078;0,02878;43,897;45,325;46,752;48,18;49,608;51,036;52,463;53,891;55,319
38,01232033;1;49,6101;0,02878;43,899;45,327;46,755;48,182;49,61;51,038;52,466;53,893;55,321
38,04517454;1;49,6125;0,02879;43,899;45,327;46,756;48,184;49,612;51,041;52,469;53,898;55,326
38,07802875;1;49,6148;0,02879;43,901;45,33;46,758;48,186;49,615;51,043;52,472;53,9;55,328
38,11088296;1;49,6171;0,02879;43,903;45,332;46,76;48,189;49,617;51,046;52,474;53,903;55,331
38,14373717;1;49,6195;0,02879;43,905;45,334;46,762;48,191;49,62;51,048;52,477;53,905;55,334
38,17659138;1;49,6218;0,02879;43,907;45,336;46,765;48,193;49,622;51,05;52,479;53,908;55,336
38,20944559;1;49,6241;0,02879;43,909;45,338;46,767;48,195;49,624;51,053;52,481;53,91;55,339
38,24229979;1;49,6264;0,02879;43,911;45,34;46,769;48,198;49,626;51,055;52,484;53,913;55,341
38,275154;1;49,6287;0,02879;43,913;45,342;46,771;48,2;49,629;51,058;52,486;53,915;55,344
38,30800821;1;49,6311;0,0288;43,914;45,343;46,772;48,202;49,631;51,06;52,49;53,919;55,349
38,34086242;1;49,6334;0,0288;43,916;45,345;46,775;48,204;49,633;51,063;52,492;53,922;55,351
38,37371663;1;49,6357;0,0288;43,918;45,347;46,777;48,206;49,636;51,065;52,495;53,924;55,354
38,40657084;1;49,638;0,0288;43,92;45,349;46,779;48,208;49,638;51,068;52,497;53,927;55,356
38,43942505;1;49,6403;0,0288;43,922;45,351;46,781;48,211;49,64;51,07;52,5;53,929;55,359
38,47227926;1;49,6426;0,0288;43,924;45,353;46,783;48,213;49,643;51,072;52,502;53,932;55,361
38,50513347;1;49,6449;0,0288;43,926;45,356;46,785;48,215;49,645;51,075;52,504;53,934;55,364
38,53798768;1;49,6472;0,0288;43,928;45,358;46,788;48,217;49,647;51,077;52,507;53,937;55,367
38,57084189;1;49,6495;0,02881;43,928;45,358;46,789;48,219;49,65;51,08;52,51;53,941;55,371
38,6036961;1;49,6517;0,02881;43,93;45,36;46,791;48,221;49,652;51,082;52,513;53,943;55,374
38,63655031;1;49,654;0,02881;43,932;45,362;46,793;48,223;49,654;51,085;52,515;53,946;55,376
38,66940452;1;49,6563;0,02881;43,934;45,365;46,795;48,226;49,656;51,087;52,517;53,948;55,379
38,70225873;1;49,6586;0,02881;43,936;45,367;46,797;48,228;49,659;51,089;52,52;53,951;55,381
38,73511294;1;49,6609;0,02881;43,938;45,369;46,799;48,23;49,661;51,092;52,522;53,953;55,384
38,76796715;1;49,6631;0,02881;43,94;45,371;46,802;48,232;49,663;51,094;52,525;53,955;55,386
38,80082136;1;49,6654;0,02881;43,942;45,373;46,804;48,235;49,665;51,096;52,527;53,958;55,389
38,83367556;1;49,6677;0,02882;43,942;45,373;46,805;48,236;49,668;51,099;52,531;53,962;55,393
38,86652977;1;49,67;0,02882;43,944;45,376;46,807;48,239;49,67;51,101;52,533;53,964;55,396
38,89938398;1;49,6722;0,02882;43,946;45,378;46,809;48,241;49,672;51,104;52,535;53,967;55,398
38,93223819;1;49,6745;0,02882;43,948;45,38;46,811;48,243;49,674;51,106;52,538;53,969;55,401
38,9650924;1;49,6767;0,02882;43,95;45,382;46,813;48,245;49,677;51,108;52,54;53,972;55,403
38,99794661;1;49,679;0,02882;43,952;45,384;46,816;48,247;49,679;51,111;52,542;53,974;55,406
39,03080082;1;49,6812;0,02882;43,954;45,386;46,818;48,249;49,681;51,113;52,545;53,977;55,408
39,06365503;1;49,6835;0,02882;43,956;45,388;46,82;48,252;49,684;51,115;52,547;53,979;55,411
39,09650924;1;49,6857;0,02882;43,958;45,39;46,822;48,254;49,686;51,118;52,55;53,982;55,413
39,12936345;1;49,688;0,02883;43,958;45,39;46,823;48,255;49,688;51,121;52,553;53,986;55,418
39,16221766;1;49,6902;0,02883;43,96;45,392;46,825;48,258;49,69;51,123;52,555;53,988;55,42
39,19507187;1;49,6925;0,02883;43,962;45,395;46,827;48,26;49,692;51,125;52,558;53,99;55,423
39,22792608;1;49,6947;0,02883;43,964;45,397;46,829;48,262;49,695;51,127;52,56;53,993;55,425
39,26078029;1;49,6969;0,02883;43,966;45,399;46,831;48,264;49,697;51,13;52,562;53,995;55,428
39,2936345;1;49,6992;0,02883;43,968;45,401;46,834;48,266;49,699;51,132;52,565;53,998;55,431
39,32648871;1;49,7014;0,02883;43,97;45,403;46,836;48,269;49,701;51,134;52,567;54;55,433
39,35934292;1;49,7036;0,02883;43,972;45,405;46,838;48,271;49,704;51,137;52,57;54,002;55,435
39,39219713;1;49,7059;0,02884;43,972;45,405;46,839;48,272;49,706;51,139;52,573;54,006;55,44
39,42505133;1;49,7081;0,02884;43,974;45,407;46,841;48,275;49,708;51,142;52,575;54,009;55,442
39,45790554;1;49,7103;0,02884;43,976;45,409;46,843;48,277;49,71;51,144;52,578;54,011;55,445
39,49075975;1;49,7125;0,02884;43,978;45,411;46,845;48,279;49,712;51,146;52,58;54,014;55,447
39,52361396;1;49,7147;0,02884;43,98;45,413;46,847;48,281;49,715;51,148;52,582;54,016;55,45
39,55646817;1;49,7169;0,02884;43,982;45,415;46,849;48,283;49,717;51,151;52,585;54,018;55,452
39,58932238;1;49,7191;0,02884;43,984;45,417;46,851;48,285;49,719;51,153;52,587;54,021;55,455
39,62217659;1;49,7213;0,02884;43,985;45,419;46,853;48,287;49,721;51,155;52,589;54,023;55,457
39,6550308;1;49,7235;0,02884;43,987;45,421;46,855;48,289;49,724;51,158;52,592;54,026;55,46
39,68788501;1;49,7257;0,02885;43,987;45,422;46,857;48,291;49,726;51,16;52,595;54,029;55,464
39,72073922;1;49,7279;0,02885;43,989;45,424;46,859;48,293;49,728;51,163;52,597;54,032;55,466
39,75359343;1;49,7301;0,02885;43,991;45,426;46,861;48,295;49,73;51,165;52,6;54,034;55,469
39,78644764;1;49,7323;0,02885;43,993;45,428;46,863;48,298;49,732;51,167;52,602;54,037;55,471
39,81930185;1;49,7345;0,02885;43,995;45,43;46,865;48,3;49,734;51,169;52,604;54,039;55,474
39,85215606;1;49,7367;0,02885;43,997;45,432;46,867;48,302;49,737;51,172;52,607;54,041;55,476
39,88501027;1;49,7389;0,02885;43,999;45,434;46,869;48,304;49,739;51,174;52,609;54,044;55,479
39,91786448;1;49,7411;0,02885;44,001;45,436;46,871;48,306;49,741;51,176;52,611;54,046;55,481
39,95071869;1;49,7433;0,02886;44,001;45,437;46,872;48,308;49,743;51,179;52,614;54,05;55,486
39,9835729;1;49,7454;0,02886;44,003;45,438;46,874;48,31;49,745;51,181;52,617;54,052;55,488
40,0164271;1;49,7476;0,02886;44,005;45,44;46,876;48,312;49,748;51,183;52,619;54,055;55,49
40,04928131;1;49,7498;0,02886;44,007;45,442;46,878;48,314;49,75;51,186;52,621;54,057;55,493
40,08213552;1;49,752;0,02886;44,009;45,444;46,88;48,316;49,752;51,188;52,624;54,06;55,495
40,11498973;1;49,7541;0,02886;44,01;45,446;46,882;48,318;49,754;51,19;52,626;54,062;55,498
40,14784394;1;49,7563;0,02886;44,012;45,448;46,884;48,32;49,756;51,192;52,628;54,064;55,5
40,18069815;1;49,7584;0,02886;44,014;45,45;46,886;48,322;49,758;51,194;52,63;54,066;55,503
40,21355236;1;49,7606;0,02886;44,016;45,452;46,888;48,325;49,761;51,197;52,633;54,069;55,505
40,24640657;1;49,7628;0,02887;44,016;45,453;46,889;48,326;49,763;51,199;52,636;54,073;55,509
40,27926078;1;49,7649;0,02887;44,018;45,455;46,891;48,328;49,765;51,202;52,638;54,075;55,512
40,31211499;1;49,7671;0,02887;44,02;45,457;46,894;48,33;49,767;51,204;52,641;54,077;55,514
